,0,1,2,3
664,Either Monica or Ronnie is a cleaner[SEP]Monica is a cleaner,Either Monica or Ronnie is a cleaner[SEP]Ronnie is a cleaner,Either Ronnie or Monica is a cleaner[SEP]Monica is a cleaner,Either Ronnie or Monica is a cleaner[SEP]Ronnie is a cleaner
665,Either Olga or Denny is a supervisor[SEP]Olga is a supervisor,Either Olga or Denny is a supervisor[SEP]Denny is a supervisor,Either Denny or Olga is a supervisor[SEP]Olga is a supervisor,Either Denny or Olga is a supervisor[SEP]Denny is a supervisor
666,Either Jennifer or Cody is an airman[SEP]Jennifer is an airman,Either Jennifer or Cody is an airman[SEP]Cody is an airman,Either Cody or Jennifer is an airman[SEP]Jennifer is an airman,Either Cody or Jennifer is an airman[SEP]Cody is an airman
667,Either Tasha or Thorn is a plumber[SEP]Tasha is a plumber,Either Tasha or Thorn is a plumber[SEP]Thorn is a plumber,Either Thorn or Tasha is a plumber[SEP]Tasha is a plumber,Either Thorn or Tasha is a plumber[SEP]Thorn is a plumber
668,Either Phoebe or Cole is a performing artist[SEP]Phoebe is a performing artist,Either Phoebe or Cole is a performing artist[SEP]Cole is a performing artist,Either Cole or Phoebe is a performing artist[SEP]Phoebe is a performing artist,Either Cole or Phoebe is a performing artist[SEP]Cole is a performing artist
669,Either Camille or Won Lee is a sheriff[SEP]Camille is a sheriff,Either Camille or Won Lee is a sheriff[SEP]Won Lee is a sheriff,Either Won Lee or Camille is a sheriff[SEP]Camille is a sheriff,Either Won Lee or Camille is a sheriff[SEP]Won Lee is a sheriff
670,Either Dawn or Lamar is an author[SEP]Dawn is an author,Either Dawn or Lamar is an author[SEP]Lamar is an author,Either Lamar or Dawn is an author[SEP]Dawn is an author,Either Lamar or Dawn is an author[SEP]Lamar is an author
671,Either Amy or Tom is a sociologist[SEP]Amy is a sociologist,Either Amy or Tom is a sociologist[SEP]Tom is a sociologist,Either Tom or Amy is a sociologist[SEP]Amy is a sociologist,Either Tom or Amy is a sociologist[SEP]Tom is a sociologist
672,Either Naomi or Chen Wee is a professor[SEP]Naomi is a professor,Either Naomi or Chen Wee is a professor[SEP]Chen Wee is a professor,Either Chen Wee or Naomi is a professor[SEP]Naomi is a professor,Either Chen Wee or Naomi is a professor[SEP]Chen Wee is a professor
673,Either Monica or Lamar is a secretary[SEP]Monica is a secretary,Either Monica or Lamar is a secretary[SEP]Lamar is a secretary,Either Lamar or Monica is a secretary[SEP]Monica is a secretary,Either Lamar or Monica is a secretary[SEP]Lamar is a secretary
674,Either Julie or Brady is a drawer[SEP]Julie is a drawer,Either Julie or Brady is a drawer[SEP]Brady is a drawer,Either Brady or Julie is a drawer[SEP]Julie is a drawer,Either Brady or Julie is a drawer[SEP]Brady is a drawer
675,Either Shiloh or John is a receptionist[SEP]Shiloh is a receptionist,Either Shiloh or John is a receptionist[SEP]John is a receptionist,Either John or Shiloh is a receptionist[SEP]Shiloh is a receptionist,Either John or Shiloh is a receptionist[SEP]John is a receptionist
676,Either Janet or James is an academic[SEP]Janet is an academic,Either Janet or James is an academic[SEP]James is an academic,Either James or Janet is an academic[SEP]Janet is an academic,Either James or Janet is an academic[SEP]James is an academic
677,Either Emily or Fred is a chess player[SEP]Emily is a chess player,Either Emily or Fred is a chess player[SEP]Fred is a chess player,Either Fred or Emily is a chess player[SEP]Emily is a chess player,Either Fred or Emily is a chess player[SEP]Fred is a chess player
678,Either Wendy or Malik is a journalist[SEP]Wendy is a journalist,Either Wendy or Malik is a journalist[SEP]Malik is a journalist,Either Malik or Wendy is a journalist[SEP]Wendy is a journalist,Either Malik or Wendy is a journalist[SEP]Malik is a journalist
679,Either Shaniqua or Jimmy is a driver[SEP]Shaniqua is a driver,Either Shaniqua or Jimmy is a driver[SEP]Jimmy is a driver,Either Jimmy or Shaniqua is a driver[SEP]Shaniqua is a driver,Either Jimmy or Shaniqua is a driver[SEP]Jimmy is a driver
680,Either Cynthia or Chen Wee is an author[SEP]Cynthia is an author,Either Cynthia or Chen Wee is an author[SEP]Chen Wee is an author,Either Chen Wee or Cynthia is an author[SEP]Cynthia is an author,Either Chen Wee or Cynthia is an author[SEP]Chen Wee is an author
681,Either Anna or Rajeev is a mathematician[SEP]Anna is a mathematician,Either Anna or Rajeev is a mathematician[SEP]Rajeev is a mathematician,Either Rajeev or Anna is a mathematician[SEP]Anna is a mathematician,Either Rajeev or Anna is a mathematician[SEP]Rajeev is a mathematician
682,Either Kia or Ron is a tailor[SEP]Kia is a tailor,Either Kia or Ron is a tailor[SEP]Ron is a tailor,Either Ron or Kia is a tailor[SEP]Kia is a tailor,Either Ron or Kia is a tailor[SEP]Ron is a tailor
683,Either Ellen or Jamie is an administrator[SEP]Ellen is an administrator,Either Ellen or Jamie is an administrator[SEP]Jamie is an administrator,Either Jamie or Ellen is an administrator[SEP]Ellen is an administrator,Either Jamie or Ellen is an administrator[SEP]Jamie is an administrator
684,Either Shelly or Cazar is a musician[SEP]Shelly is a musician,Either Shelly or Cazar is a musician[SEP]Cazar is a musician,Either Cazar or Shelly is a musician[SEP]Shelly is a musician,Either Cazar or Shelly is a musician[SEP]Cazar is a musician
685,Either Joanne or Thorn is a commander[SEP]Joanne is a commander,Either Joanne or Thorn is a commander[SEP]Thorn is a commander,Either Thorn or Joanne is a commander[SEP]Joanne is a commander,Either Thorn or Joanne is a commander[SEP]Thorn is a commander
686,Either Joanne or Edward is a counselor[SEP]Joanne is a counselor,Either Joanne or Edward is a counselor[SEP]Edward is a counselor,Either Edward or Joanne is a counselor[SEP]Joanne is a counselor,Either Edward or Joanne is a counselor[SEP]Edward is a counselor
687,Either Tessa or Andrew is an agent[SEP]Tessa is an agent,Either Tessa or Andrew is an agent[SEP]Andrew is an agent,Either Andrew or Tessa is an agent[SEP]Tessa is an agent,Either Andrew or Tessa is an agent[SEP]Andrew is an agent
688,Either Craig or Ming is a hairdresser[SEP]Craig is a hairdresser,Either Craig or Ming is a hairdresser[SEP]Ming is a hairdresser,Either Ming or Craig is a hairdresser[SEP]Craig is a hairdresser,Either Ming or Craig is a hairdresser[SEP]Ming is a hairdresser
689,Either Jenny or Micheal is a janitor[SEP]Jenny is a janitor,Either Jenny or Micheal is a janitor[SEP]Micheal is a janitor,Either Micheal or Jenny is a janitor[SEP]Jenny is a janitor,Either Micheal or Jenny is a janitor[SEP]Micheal is a janitor
690,Either Marianne or Jorge is a businessperson[SEP]Marianne is a businessperson,Either Marianne or Jorge is a businessperson[SEP]Jorge is a businessperson,Either Jorge or Marianne is a businessperson[SEP]Marianne is a businessperson,Either Jorge or Marianne is a businessperson[SEP]Jorge is a businessperson
691,Either Meghan or Joe is a CEO[SEP]Meghan is a CEO,Either Meghan or Joe is a CEO[SEP]Joe is a CEO,Either Joe or Meghan is a CEO[SEP]Meghan is a CEO,Either Joe or Meghan is a CEO[SEP]Joe is a CEO
692,Either Maya or Mack is a linguist[SEP]Maya is a linguist,Either Maya or Mack is a linguist[SEP]Mack is a linguist,Either Mack or Maya is a linguist[SEP]Maya is a linguist,Either Mack or Maya is a linguist[SEP]Mack is a linguist
693,Either Fabioloa or Ronnie is a swimmer[SEP]Fabioloa is a swimmer,Either Fabioloa or Ronnie is a swimmer[SEP]Ronnie is a swimmer,Either Ronnie or Fabioloa is a swimmer[SEP]Fabioloa is a swimmer,Either Ronnie or Fabioloa is a swimmer[SEP]Ronnie is a swimmer
694,Either Phoebe or Won San Lee is a pharmacist[SEP]Phoebe is a pharmacist,Either Phoebe or Won San Lee is a pharmacist[SEP]Won San Lee is a pharmacist,Either Won San Lee or Phoebe is a pharmacist[SEP]Phoebe is a pharmacist,Either Won San Lee or Phoebe is a pharmacist[SEP]Won San Lee is a pharmacist
695,Either Katie or Carl is a manager[SEP]Katie is a manager,Either Katie or Carl is a manager[SEP]Carl is a manager,Either Carl or Katie is a manager[SEP]Katie is a manager,Either Carl or Katie is a manager[SEP]Carl is a manager
696,Either Kassandra or Sidney is a realtor[SEP]Kassandra is a realtor,Either Kassandra or Sidney is a realtor[SEP]Sidney is a realtor,Either Sidney or Kassandra is a realtor[SEP]Kassandra is a realtor,Either Sidney or Kassandra is a realtor[SEP]Sidney is a realtor
697,Either Jenny or Ramon is a software engineer[SEP]Jenny is a software engineer,Either Jenny or Ramon is a software engineer[SEP]Ramon is a software engineer,Either Ramon or Jenny is a software engineer[SEP]Jenny is a software engineer,Either Ramon or Jenny is a software engineer[SEP]Ramon is a software engineer
698,Either Tessa or Jesus is a CEO[SEP]Tessa is a CEO,Either Tessa or Jesus is a CEO[SEP]Jesus is a CEO,Either Jesus or Tessa is a CEO[SEP]Tessa is a CEO,Either Jesus or Tessa is a CEO[SEP]Jesus is a CEO
699,Either Jacqui or Rajeev is an actor[SEP]Jacqui is an actor,Either Jacqui or Rajeev is an actor[SEP]Rajeev is an actor,Either Rajeev or Jacqui is an actor[SEP]Jacqui is an actor,Either Rajeev or Jacqui is an actor[SEP]Rajeev is an actor
700,Either Sue or Connor is an athlete[SEP]Sue is an athlete,Either Sue or Connor is an athlete[SEP]Connor is an athlete,Either Connor or Sue is an athlete[SEP]Sue is an athlete,Either Connor or Sue is an athlete[SEP]Connor is an athlete
701,Either Olga or Lars is a pensioner[SEP]Olga is a pensioner,Either Olga or Lars is a pensioner[SEP]Lars is a pensioner,Either Lars or Olga is a pensioner[SEP]Olga is a pensioner,Either Lars or Olga is a pensioner[SEP]Lars is a pensioner
702,Either Shannon or Connor is a receptionist[SEP]Shannon is a receptionist,Either Shannon or Connor is a receptionist[SEP]Connor is a receptionist,Either Connor or Shannon is a receptionist[SEP]Shannon is a receptionist,Either Connor or Shannon is a receptionist[SEP]Connor is a receptionist
703,Either Priya or Cody is an astronomer[SEP]Priya is an astronomer,Either Priya or Cody is an astronomer[SEP]Cody is an astronomer,Either Cody or Priya is an astronomer[SEP]Priya is an astronomer,Either Cody or Priya is an astronomer[SEP]Cody is an astronomer
704,Either Cathy or Laquan is an author[SEP]Cathy is an author,Either Cathy or Laquan is an author[SEP]Laquan is an author,Either Laquan or Cathy is an author[SEP]Cathy is an author,Either Laquan or Cathy is an author[SEP]Laquan is an author
705,Either Susie or Vince is a football player[SEP]Susie is a football player,Either Susie or Vince is a football player[SEP]Vince is a football player,Either Vince or Susie is a football player[SEP]Susie is a football player,Either Vince or Susie is a football player[SEP]Vince is a football player
706,Either Anna or Ron is a businessperson[SEP]Anna is a businessperson,Either Anna or Ron is a businessperson[SEP]Ron is a businessperson,Either Ron or Anna is a businessperson[SEP]Anna is a businessperson,Either Ron or Anna is a businessperson[SEP]Ron is a businessperson
707,Either Susie or Malik is a plumber[SEP]Susie is a plumber,Either Susie or Malik is a plumber[SEP]Malik is a plumber,Either Malik or Susie is a plumber[SEP]Susie is a plumber,Either Malik or Susie is a plumber[SEP]Malik is a plumber
708,Either Megan or Denny is a prosecutor[SEP]Megan is a prosecutor,Either Megan or Denny is a prosecutor[SEP]Denny is a prosecutor,Either Denny or Megan is a prosecutor[SEP]Megan is a prosecutor,Either Denny or Megan is a prosecutor[SEP]Denny is a prosecutor
709,Either Vrenna or Jamel is a scientist[SEP]Vrenna is a scientist,Either Vrenna or Jamel is a scientist[SEP]Jamel is a scientist,Either Jamel or Vrenna is a scientist[SEP]Vrenna is a scientist,Either Jamel or Vrenna is a scientist[SEP]Jamel is a scientist
710,Either Marianne or David is a mechanic[SEP]Marianne is a mechanic,Either Marianne or David is a mechanic[SEP]David is a mechanic,Either David or Marianne is a mechanic[SEP]Marianne is a mechanic,Either David or Marianne is a mechanic[SEP]David is a mechanic
711,Either Kassidy or Rajeev is a singer[SEP]Kassidy is a singer,Either Kassidy or Rajeev is a singer[SEP]Rajeev is a singer,Either Rajeev or Kassidy is a singer[SEP]Kassidy is a singer,Either Rajeev or Kassidy is a singer[SEP]Rajeev is a singer
712,Either Candy or Jose is a supervisor[SEP]Candy is a supervisor,Either Candy or Jose is a supervisor[SEP]Jose is a supervisor,Either Jose or Candy is a supervisor[SEP]Candy is a supervisor,Either Jose or Candy is a supervisor[SEP]Jose is a supervisor
713,Either Shevon or Mark is a plumber[SEP]Shevon is a plumber,Either Shevon or Mark is a plumber[SEP]Mark is a plumber,Either Mark or Shevon is a plumber[SEP]Shevon is a plumber,Either Mark or Shevon is a plumber[SEP]Mark is a plumber
714,Either Lara or Edward is a researcher[SEP]Lara is a researcher,Either Lara or Edward is a researcher[SEP]Edward is a researcher,Either Edward or Lara is a researcher[SEP]Lara is a researcher,Either Edward or Lara is a researcher[SEP]Edward is a researcher
715,Either Greta or Mark is a chef[SEP]Greta is a chef,Either Greta or Mark is a chef[SEP]Mark is a chef,Either Mark or Greta is a chef[SEP]Greta is a chef,Either Mark or Greta is a chef[SEP]Mark is a chef
716,Either Susie or Chan is a designer[SEP]Susie is a designer,Either Susie or Chan is a designer[SEP]Chan is a designer,Either Chan or Susie is a designer[SEP]Susie is a designer,Either Chan or Susie is a designer[SEP]Chan is a designer
717,Either Candy or Connor is a dealer[SEP]Candy is a dealer,Either Candy or Connor is a dealer[SEP]Connor is a dealer,Either Connor or Candy is a dealer[SEP]Candy is a dealer,Either Connor or Candy is a dealer[SEP]Connor is a dealer
718,Either Anne or Ronnie is a historian[SEP]Anne is a historian,Either Anne or Ronnie is a historian[SEP]Ronnie is a historian,Either Ronnie or Anne is a historian[SEP]Anne is a historian,Either Ronnie or Anne is a historian[SEP]Ronnie is a historian
719,Either Judy or Jorge is a diplomat[SEP]Judy is a diplomat,Either Judy or Jorge is a diplomat[SEP]Jorge is a diplomat,Either Jorge or Judy is a diplomat[SEP]Judy is a diplomat,Either Jorge or Judy is a diplomat[SEP]Jorge is a diplomat
720,Either Benny or Silas is a security guard[SEP]Benny is a security guard,Either Benny or Silas is a security guard[SEP]Silas is a security guard,Either Silas or Benny is a security guard[SEP]Benny is a security guard,Either Silas or Benny is a security guard[SEP]Silas is a security guard
721,Either Barbara or Sudeep is an architect[SEP]Barbara is an architect,Either Barbara or Sudeep is an architect[SEP]Sudeep is an architect,Either Sudeep or Barbara is an architect[SEP]Barbara is an architect,Either Sudeep or Barbara is an architect[SEP]Sudeep is an architect
722,Either Erica or John is a chess player[SEP]Erica is a chess player,Either Erica or John is a chess player[SEP]John is a chess player,Either John or Erica is a chess player[SEP]Erica is a chess player,Either John or Erica is a chess player[SEP]John is a chess player
723,Either Beth or Ming is a baker[SEP]Beth is a baker,Either Beth or Ming is a baker[SEP]Ming is a baker,Either Ming or Beth is a baker[SEP]Beth is a baker,Either Ming or Beth is a baker[SEP]Ming is a baker
724,Either Meghan or Sheng Lee is a producer[SEP]Meghan is a producer,Either Meghan or Sheng Lee is a producer[SEP]Sheng Lee is a producer,Either Sheng Lee or Meghan is a producer[SEP]Meghan is a producer,Either Sheng Lee or Meghan is a producer[SEP]Sheng Lee is a producer
725,Either Nina or Malik is a swimmer[SEP]Nina is a swimmer,Either Nina or Malik is a swimmer[SEP]Malik is a swimmer,Either Malik or Nina is a swimmer[SEP]Nina is a swimmer,Either Malik or Nina is a swimmer[SEP]Malik is a swimmer
726,Either Vrenna or Marcus is a tailor[SEP]Vrenna is a tailor,Either Vrenna or Marcus is a tailor[SEP]Marcus is a tailor,Either Marcus or Vrenna is a tailor[SEP]Vrenna is a tailor,Either Marcus or Vrenna is a tailor[SEP]Marcus is a tailor
